hd,Name,Object,Info,Price,img,Skymap,wikipedia
114520,114520,star,,100,,yes,
114522,114522,star,,100,,yes,
114523,114523,star,,100,,yes,
114524,114524,star,,100,,yes,
114526,114526,star,,100,,yes,
114528,114528,star,,100,,yes,
114529,114529,star,,100,,yes,
114531,114531,star,,100,,yes,
114533,114533,star,,100,,yes,
114534,114534,star,,100,,yes,
114535,114535,star,,100,,yes,
114536,114536,star,,100,,yes,
114537,114537,star,,100,,yes,
114538,114538,star,,100,,yes,
114539,114539,star,,100,,yes,
114544,114544,star,,100,,yes,
114545,114545,star,,100,,yes,
114548,114548,star,,100,,yes,
114549,114549,star,,100,,yes,
114550,114550,star,,100,,yes,
114551,114551,star,,100,,yes,
114555,114555,star,,100,,yes,
114556,114556,star,,100,,yes,
114558,114558,star,,100,,yes,
114561,114561,star,,100,,yes,
114565,114565,star,,100,,yes,
114569,114569,star,,100,,yes,
114570,114570,star,,100,,yes,
114571,114571,star,,100,,yes,
114572,114572,star,,100,,yes,
114573,114573,star,,100,,yes,
114575,114575,star,,100,,yes,
114576,114576,star,,100,,yes,
114588,114588,star,,100,,yes,
114592,114592,star,,100,,yes,
114595,114595,star,,100,,yes,
114597,114597,star,,100,,yes,
114603,114603,star,,100,,yes,
114606,114606,star,,100,,yes,
114607,114607,star,,100,,yes,
114608,114608,star,,100,,yes,
114610,114610,star,,100,,yes,
114611,114611,star,,100,,yes,
114613,114613,star,,100,,yes,
114620,114620,star,,100,,yes,
114622,114622,star,,100,,yes,
114623,114623,star,,100,,yes,
114624,114624,star,,100,,yes,
114625,114625,star,,100,,yes,
114630,114630,star,,100,,yes,
114632,114632,star,,100,,yes,
114633,114633,star,,100,,yes,
114635,114635,star,,100,,yes,
114636,114636,star,,100,,yes,
114637,114637,star,,100,,yes,
114638,114638,star,,100,,yes,
114639,114639,star,,100,,yes,
114641,114641,star,,100,,yes,
114642,114642,star,,100,,yes,
114648,114648,star,,100,,yes,
114649,114649,star,,100,,yes,
114655,114655,star,,100,,yes,
114657,114657,star,,100,,yes,
114658,114658,star,,100,,yes,
114659,114659,star,,100,,yes,
114661,114661,star,,100,,yes,
114662,114662,star,,100,,yes,
114668,114668,star,,100,,yes,
114670,114670,star,,100,,yes,
114673,114673,star,,100,,yes,
114674,114674,star,,100,,yes,
114675,114675,star,,100,,yes,
114687,114687,star,,100,,yes,
114692,114692,star,,100,,yes,
114699,114699,star,,100,,yes,
114702,114702,star,,100,,yes,
114703,114703,star,,100,,yes,
114704,114704,star,,100,,yes,
114705,114705,star,,100,,yes,
114707,114707,star,,100,,yes,
114710,114710,star,,100,,yes,
114718,114718,star,,100,,yes,
114722,114722,star,,100,,yes,
114723,114723,star,,100,,yes,
114724,114724,star,,100,,yes,
114726,114726,star,,100,,yes,
114729,114729,star,,100,,yes,
114738,114738,star,,100,,yes,
114739,114739,star,,100,,yes,
114743,114743,star,,100,,yes,
114744,114744,star,,100,,yes,
114745,114745,star,,100,,yes,
114747,114747,star,,100,,yes,
114752,114752,star,,100,,yes,
114761,114761,star,,100,,yes,
114762,114762,star,,100,,yes,
114769,114769,star,,100,,yes,
114772,114772,star,,100,,yes,
114773,114773,star,,100,,yes,
114775,114775,star,,100,,yes,
114776,114776,star,,100,,yes,
114777,114777,star,,100,,yes,
114778,114778,star,,100,,yes,
114779,114779,star,,100,,yes,
114780,114780,star,,100,,yes,
114781,114781,star,,100,,yes,
114782,114782,star,,100,,yes,
114783,114783,star,,100,,yes,
114784,114784,star,,100,,yes,
114792,114792,star,,100,,yes,
114793,114793,star,,100,,yes,
114797,114797,star,,100,,yes,
114800,114800,star,,100,,yes,
114803,114803,star,,100,,yes,
114808,114808,star,,100,,yes,
114813,114813,star,,100,,yes,
114819,114819,star,,100,,yes,
114822,114822,star,,100,,yes,
114823,114823,star,,100,,yes,
114825,114825,star,,100,,yes,
114826,114826,star,,100,,yes,
114827,114827,star,,100,,yes,
114835,114835,star,,100,,yes,
114836,114836,star,,100,,yes,
114837,114837,star,,100,,yes,
114838,114838,star,,100,,yes,
114839,114839,star,,100,,yes,
114841,114841,star,,100,,yes,
114842,114842,star,,100,,yes,
114845,114845,star,,100,,yes,
114846,114846,star,,100,,yes,
114848,114848,star,,100,,yes,
114853,114853,star,,100,,yes,
114854,114854,star,,100,,yes,
114855,114855,star,,100,,yes,
114863,114863,star,,100,,yes,
114865,114865,star,,100,,yes,
114866,114866,star,,100,,yes,
114872,114872,star,,100,,yes,
114873,114873,star,,100,,yes,
114877,114877,star,,100,,yes,
114878,114878,star,,100,,yes,
114879,114879,star,,100,,yes,
114883,114883,star,,100,,yes,
114884,114884,star,,100,,yes,
114886,114886,star,,100,,yes,
114887,114887,star,,100,,yes,
114889,114889,star,,100,,yes,
114894,114894,star,,100,,yes,
114899,114899,star,,100,,yes,
114901,114901,star,,100,,yes,
114904,114904,star,,100,,yes,
114905,114905,star,,100,,yes,
114906,114906,star,,100,,yes,
114911,114911,star,,100,,yes,
114912,114912,star,,100,,yes,
114913,114913,star,,100,,yes,
114914,114914,star,,100,,yes,
114916,114916,star,,100,,yes,
114917,114917,star,,100,,yes,
114918,114918,star,,100,,yes,
114919,114919,star,,100,,yes,
114921,114921,star,,100,,yes,
114922,114922,star,,100,,yes,
114930,114930,star,,100,,yes,
114937,114937,star,,100,,yes,
114941,114941,star,,100,,yes,
114943,114943,star,,100,,yes,
114944,114944,star,,100,,yes,
114945,114945,star,,100,,yes,
114946,114946,star,,100,,yes,
114947,114947,star,,100,,yes,
114948,114948,star,,100,,yes,
114949,114949,star,,100,,yes,
114957,114957,star,,100,,yes,
114959,114959,star,,100,,yes,
114960,114960,star,,100,,yes,
114961,114961,star,,100,,yes,
114962,114962,star,,100,,yes,
114964,114964,star,,100,,yes,
114966,114966,star,,100,,yes,
114971,114971,star,,100,,yes,
114975,114975,star,,100,,yes,
114976,114976,star,,100,,yes,
114977,114977,star,,100,,yes,
114981,114981,star,,100,,yes,
114982,114982,star,,100,,yes,
114988,114988,star,,100,,yes,
114989,114989,star,,100,,yes,
114991,114991,star,,100,,yes,
114992,114992,star,,100,,yes,
114993,114993,star,,100,,yes,
114994,114994,star,,100,,yes,
114998,114998,star,,100,,yes,
114999,114999,star,,100,,yes,
115001,115001,star,,100,,yes,
115002,115002,star,,100,,yes,
115003,115003,star,,100,,yes,
115004,115004,star,,100,,yes,
115013,115013,star,,100,,yes,
115019,115019,star,,100,,yes,
115020,115020,star,,100,,yes,
115027,115027,star,,100,,yes,
115029,115029,star,,100,,yes,
115030,115030,star,,100,,yes,
115031,115031,star,,100,,yes,
115033,115033,star,,100,,yes,
115034,115034,star,,100,,yes,
115043,115043,star,,100,,yes,
115045,115045,star,,100,,yes,
115046,115046,star,,100,,yes,
115047,115047,star,,100,,yes,
115049,115049,star,,100,,yes,
115050,115050,star,,100,,yes,
115051,115051,star,,100,,yes,
115053,115053,star,,100,,yes,
115058,115058,star,,100,,yes,
115061,115061,star,,100,,yes,
115062,115062,star,,100,,yes,
115063,115063,star,,100,,yes,
115066,115066,star,,100,,yes,
115067,115067,star,,100,,yes,
115068,115068,star,,100,,yes,
115069,115069,star,,100,,yes,
115071,115071,star,,100,,yes,
115074,115074,star,,100,,yes,
115078,115078,star,,100,,yes,
115079,115079,star,,100,,yes,
115080,115080,star,,100,,yes,
115087,115087,star,,100,,yes,
115088,115088,star,,100,,yes,
115089,115089,star,,100,,yes,
115092,115092,star,,100,,yes,
115097,115097,star,,100,,yes,
115103,115103,star,,100,,yes,
115104,115104,star,,100,,yes,
115105,115105,star,,100,,yes,
115106,115106,star,,100,,yes,
115111,115111,star,,100,,yes,
115113,115113,star,,100,,yes,
115115,115115,star,,100,,yes,
115116,115116,star,,100,,yes,
115118,115118,star,,100,,yes,
115119,115119,star,,100,,yes,
115120,115120,star,,100,,yes,
115122,115122,star,,100,,yes,
115123,115123,star,,100,,yes,
115126,115126,star,,100,,yes,
115128,115128,star,,100,,yes,
115132,115132,star,,100,,yes,
115136,115136,star,,100,,yes,
115141,115141,star,,100,,yes,
115143,115143,star,,100,,yes,
115145,115145,star,,100,,yes,
115149,115149,star,,100,,yes,
115151,115151,star,,100,,yes,
115152,115152,star,,100,,yes,
115153,115153,star,,100,,yes,
115154,115154,star,,100,,yes,
115157,115157,star,,100,,yes,
115159,115159,star,,100,,yes,
115163,115163,star,,100,,yes,
115164,115164,star,,100,,yes,
115165,115165,star,,100,,yes,
115166,115166,star,,100,,yes,
115167,115167,star,,100,,yes,
115169,115169,star,,100,,yes,
115170,115170,star,,100,,yes,
115173,115173,star,,100,,yes,
115174,115174,star,,100,,yes,
115179,115179,star,,100,,yes,
115180,115180,star,,100,,yes,
115183,115183,star,,100,,yes,
115184,115184,star,,100,,yes,
115195,115195,star,,100,,yes,
115197,115197,star,,100,,yes,
115199,115199,star,,100,,yes,
115202,115202,star,,100,,yes,
115211,115211,star,,100,,yes,
115214,115214,star,,100,,yes,
115215,115215,star,,100,,yes,
115216,115216,star,,100,,yes,
115217,115217,star,,100,,yes,
115220,115220,star,,100,,yes,
115226,115226,star,,100,,yes,
115227,115227,star,,100,,yes,
115228,115228,star,,100,,yes,
115229,115229,star,,100,,yes,
115230,115230,star,,100,,yes,
115231,115231,star,,100,,yes,
115233,115233,star,,100,,yes,
115236,115236,star,,100,,yes,
115243,115243,star,,100,,yes,
115244,115244,star,,100,,yes,
115245,115245,star,,100,,yes,
115246,115246,star,,100,,yes,
115247,115247,star,,100,,yes,
115250,115250,star,,100,,yes,
115255,115255,star,,100,,yes,
115256,115256,star,,100,,yes,
115257,115257,star,,100,,yes,
115265,115265,star,,100,,yes,
115266,115266,star,,100,,yes,
115267,115267,star,,100,,yes,
115268,115268,star,,100,,yes,
115269,115269,star,,100,,yes,
115271,115271,star,,100,,yes,
115272,115272,star,,100,,yes,
115273,115273,star,,100,,yes,
115274,115274,star,,100,,yes,
115277,115277,star,,100,,yes,
115278,115278,star,,100,,yes,
115279,115279,star,,100,,yes,
115285,115285,star,,100,,yes,
115286,115286,star,,100,,yes,
115289,115289,star,,100,,yes,
115299,115299,star,,100,,yes,
115300,115300,star,,100,,yes,
115301,115301,star,,100,,yes,
115303,115303,star,,100,,yes,
115308,115308,star,,100,,yes,
115309,115309,star,,100,,yes,
115310,115310,star,,100,,yes,
115311,115311,star,,100,,yes,
115319,115319,star,,100,,yes,
115320,115320,star,,100,,yes,
115321,115321,star,,100,,yes,
115322,115322,star,,100,,yes,
115323,115323,star,,100,,yes,
115324,115324,star,,100,,yes,
115331,115331,star,,100,,yes,
115333,115333,star,,100,,yes,
115335,115335,star,,100,,yes,
115337,115337,star,,100,,yes,
115338,115338,star,,100,,yes,
115339,115339,star,,100,,yes,
115341,115341,star,,100,,yes,
115346,115346,star,,100,,yes,
115348,115348,star,,100,,yes,
115349,115349,star,,100,,yes,
115350,115350,star,,100,,yes,
115352,115352,star,,100,,yes,
115353,115353,star,,100,,yes,
115361,115361,star,,100,,yes,
115363,115363,star,,100,,yes,
115364,115364,star,,100,,yes,
115365,115365,star,,100,,yes,
115368,115368,star,,100,,yes,
115370,115370,star,,100,,yes,
115371,115371,star,,100,,yes,
115380,115380,star,,100,,yes,
115381,115381,star,,100,,yes,
115382,115382,star,,100,,yes,
115383,115383,star,,100,,yes,
115385,115385,star,,100,,yes,
115386,115386,star,,100,,yes,
115388,115388,star,,100,,yes,
115392,115392,star,,100,,yes,
115393,115393,star,,100,,yes,
115396,115396,star,,100,,yes,
115397,115397,star,,100,,yes,
115399,115399,star,,100,,yes,
115400,115400,star,,100,,yes,
115401,115401,star,,100,,yes,
115402,115402,star,,100,,yes,
115403,115403,star,,100,,yes,
115404,115404,star,,100,,yes,
115407,115407,star,,100,,yes,
115411,115411,star,,100,,yes,
115415,115415,star,,100,,yes,
115416,115416,star,,100,,yes,
115422,115422,star,,100,,yes,
115425,115425,star,,100,,yes,
115426,115426,star,,100,,yes,
115427,115427,star,,100,,yes,
115428,115428,star,,100,,yes,
115429,115429,star,,100,,yes,
115431,115431,star,,100,,yes,
115433,115433,star,,100,,yes,
115434,115434,star,,100,,yes,
115436,115436,star,,100,,yes,
115437,115437,star,,100,,yes,
115439,115439,star,,100,,yes,
115440,115440,star,,100,,yes,
115442,115442,star,,100,,yes,
115443,115443,star,,100,,yes,
115444,115444,star,,100,,yes,
115446,115446,star,,100,,yes,
115458,115458,star,,100,,yes,
115459,115459,star,,100,,yes,
115460,115460,star,,100,,yes,
115461,115461,star,,100,,yes,
115462,115462,star,,100,,yes,
115463,115463,star,,100,,yes,
115466,115466,star,,100,,yes,
115467,115467,star,,100,,yes,
115470,115470,star,,100,,yes,
115473,115473,star,,100,,yes,
115476,115476,star,,100,,yes,
115477,115477,star,,100,,yes,
115478,115478,star,,100,,yes,
115480,115480,star,,100,,yes,
115483,115483,star,,100,,yes,
115488,115488,star,,100,,yes,
115493,115493,star,,100,,yes,
115496,115496,star,,100,,yes,
115498,115498,star,,100,,yes,
115499,115499,star,,100,,yes,
115500,115500,star,,100,,yes,
115502,115502,star,,100,,yes,
115503,115503,star,,100,,yes,
115507,115507,star,,100,,yes,
115508,115508,star,,100,,yes,
115510,115510,star,,100,,yes,
115514,115514,star,,100,,yes,
115515,115515,star,,100,,yes,
115518,115518,star,,100,,yes,
115519,115519,star,,100,,yes,
115520,115520,star,,100,,yes,
115521,115521,star,,100,,yes,
115527,115527,star,,100,,yes,
115529,115529,star,,100,,yes,
115534,115534,star,,100,,yes,
115535,115535,star,,100,,yes,
115537,115537,star,,100,,yes,
115538,115538,star,,100,,yes,
115539,115539,star,,100,,yes,
115541,115541,star,,100,,yes,
115556,115556,star,,100,,yes,
115557,115557,star,,100,,yes,
115558,115558,star,,100,,yes,
115560,115560,star,,100,,yes,
115564,115564,star,,100,,yes,
115566,115566,star,,100,,yes,
115571,115571,star,,100,,yes,
115572,115572,star,,100,,yes,
115573,115573,star,,100,,yes,
115576,115576,star,,100,,yes,
115577,115577,star,,100,,yes,
115583,115583,star,,100,,yes,
115585,115585,star,,100,,yes,
115587,115587,star,,100,,yes,
115589,115589,star,,100,,yes,
115592,115592,star,,100,,yes,
115595,115595,star,,100,,yes,
115598,115598,star,,100,,yes,
115600,115600,star,,100,,yes,
115601,115601,star,,100,,yes,
115602,115602,star,,100,,yes,
115604,115604,star,,100,,yes,
115605,115605,star,,100,,yes,
115606,115606,star,,100,,yes,
115607,115607,star,,100,,yes,
115608,115608,star,,100,,yes,
115611,115611,star,,100,,yes,
115612,115612,star,,100,,yes,
115613,115613,star,,100,,yes,
115614,115614,star,,100,,yes,
115617,115617,star,,100,,yes,
115618,115618,star,,100,,yes,
115621,115621,star,,100,,yes,
115625,115625,star,,100,,yes,
115627,115627,star,,100,,yes,
115628,115628,star,,100,,yes,
115629,115629,star,,100,,yes,
115631,115631,star,,100,,yes,
115632,115632,star,,100,,yes,
115636,115636,star,,100,,yes,
115638,115638,star,,100,,yes,
115639,115639,star,,100,,yes,
115640,115640,star,,100,,yes,
115642,115642,star,,100,,yes,
115643,115643,star,,100,,yes,
115644,115644,star,,100,,yes,
115651,115651,star,,100,,yes,
115652,115652,star,,100,,yes,
115654,115654,star,,100,,yes,
115655,115655,star,,100,,yes,
115659,115659,star,,100,,yes,
115661,115661,star,,100,,yes,
115663,115663,star,,100,,yes,
115667,115667,star,,100,,yes,
115668,115668,star,,100,,yes,
115669,115669,star,,100,,yes,
115671,115671,star,,100,,yes,
115672,115672,star,,100,,yes,
115673,115673,star,,100,,yes,
115674,115674,star,,100,,yes,
115675,115675,star,,100,,yes,
115676,115676,star,,100,,yes,
115677,115677,star,,100,,yes,
115678,115678,star,,100,,yes,
115679,115679,star,,100,,yes,
115680,115680,star,,100,,yes,
115682,115682,star,,100,,yes,
115683,115683,star,,100,,yes,
115691,115691,star,,100,,yes,
115692,115692,star,,100,,yes,
115693,115693,star,,100,,yes,
115694,115694,star,,100,,yes,
115703,115703,star,,100,,yes,
115705,115705,star,,100,,yes,
115706,115706,star,,100,,yes,
115707,115707,star,,100,,yes,
115708,115708,star,,100,,yes,
115709,115709,star,,100,,yes,
115710,115710,star,,100,,yes,
115711,115711,star,,100,,yes,
115716,115716,star,,100,,yes,
115718,115718,star,,100,,yes,
115720,115720,star,,100,,yes,
115721,115721,star,,100,,yes,
115723,115723,star,,100,,yes,
115724,115724,star,,100,,yes,
115734,115734,star,,100,,yes,
115735,115735,star,,100,,yes,
115736,115736,star,,100,,yes,
115737,115737,star,,100,,yes,
115739,115739,star,,100,,yes,
115740,115740,star,,100,,yes,
115749,115749,star,,100,,yes,
115750,115750,star,,100,,yes,
115751,115751,star,,100,,yes,
115752,115752,star,,100,,yes,
115753,115753,star,,100,,yes,
115755,115755,star,,100,,yes,
115760,115760,star,,100,,yes,
115762,115762,star,,100,,yes,
115764,115764,star,,100,,yes,
115766,115766,star,,100,,yes,
115770,115770,star,,100,,yes,
115771,115771,star,,100,,yes,
115772,115772,star,,100,,yes,
115773,115773,star,,100,,yes,
115776,115776,star,,100,,yes,
115778,115778,star,,100,,yes,
115779,115779,star,,100,,yes,
115781,115781,star,,100,,yes,
115782,115782,star,,100,,yes,
115793,115793,star,,100,,yes,
115799,115799,star,,100,,yes,
115809,115809,star,,100,,yes,
115810,115810,star,,100,,yes,
115811,115811,star,,100,,yes,
115812,115812,star,,100,,yes,
115813,115813,star,,100,,yes,
115816,115816,star,,100,,yes,
115819,115819,star,,100,,yes,
115820,115820,star,,100,,yes,
115822,115822,star,,100,,yes,
115823,115823,star,,100,,yes,
115829,115829,star,,100,,yes,
115831,115831,star,,100,,yes,
115832,115832,star,,100,,yes,
115836,115836,star,,100,,yes,
115838,115838,star,,100,,yes,
115842,115842,star,,100,,yes,
115844,115844,star,,100,,yes,
115845,115845,star,,100,,yes,
115846,115846,star,,100,,yes,
115849,115849,star,,100,,yes,
115850,115850,star,,100,,yes,
115852,115852,star,,100,,yes,
115853,115853,star,,100,,yes,
115855,115855,star,,100,,yes,
115863,115863,star,,100,,yes,
115864,115864,star,,100,,yes,
115865,115865,star,,100,,yes,
115866,115866,star,,100,,yes,
115870,115870,star,,100,,yes,
115873,115873,star,,100,,yes,
115874,115874,star,,100,,yes,
115875,115875,star,,100,,yes,
115881,115881,star,,100,,yes,
115883,115883,star,,100,,yes,
115885,115885,star,,100,,yes,
115886,115886,star,,100,,yes,
115889,115889,star,,100,,yes,
115890,115890,star,,100,,yes,
115892,115892,star,,100,,yes,
115898,115898,star,,100,,yes,
115899,115899,star,,100,,yes,
115900,115900,star,,100,,yes,
115901,115901,star,,100,,yes,
115902,115902,star,,100,,yes,
115903,115903,star,,100,,yes,
115905,115905,star,,100,,yes,
115906,115906,star,,100,,yes,
115907,115907,star,,100,,yes,
115911,115911,star,,100,,yes,
115912,115912,star,,100,,yes,
115915,115915,star,,100,,yes,
115916,115916,star,,100,,yes,
115920,115920,star,,100,,yes,
115926,115926,star,,100,,yes,
115927,115927,star,,100,,yes,
115928,115928,star,,100,,yes,
115929,115929,star,,100,,yes,
115930,115930,star,,100,,yes,
115931,115931,star,,100,,yes,
115935,115935,star,,100,,yes,
115942,115942,star,,100,,yes,
115944,115944,star,,100,,yes,
115945,115945,star,,100,,yes,
115947,115947,star,,100,,yes,
115952,115952,star,,100,,yes,
115953,115953,star,,100,,yes,
115954,115954,star,,100,,yes,
115955,115955,star,,100,,yes,
115957,115957,star,,100,,yes,
115960,115960,star,,100,,yes,
115961,115961,star,,100,,yes,
115962,115962,star,,100,,yes,
115967,115967,star,,100,,yes,
115968,115968,star,,100,,yes,
115969,115969,star,,100,,yes,
115972,115972,star,,100,,yes,
115977,115977,star,,100,,yes,
115978,115978,star,,100,,yes,
115979,115979,star,,100,,yes,
115980,115980,star,,100,,yes,
115981,115981,star,,100,,yes,
115982,115982,star,,100,,yes,
115983,115983,star,,100,,yes,
115984,115984,star,,100,,yes,
115985,115985,star,,100,,yes,
115986,115986,star,,100,,yes,
